,well_site,num_cells,num_cells_with_condensates,num_condensates,avg_condensates_per_cell,avg_condensate_area,avg_condensate_intensity
0,KRD-MOA-OC43-220310-3720-22-1_K13_s5,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K13_s6,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K14_s1,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K14_s2,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K14_s3,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K14_s4,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K14_s5,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K14_s6,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K15_s1,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K15_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K15_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K15_s4,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K15_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K15_s6,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K16_s1,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K16_s2,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K16_s3,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K16_s4,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K16_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K16_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K17_s1,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K17_s2,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K17_s3,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K17_s4,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K17_s5,64,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K17_s6,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K18_s1,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K18_s2,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K18_s3,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K18_s4,69,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K18_s5,68,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K18_s6,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K19_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K19_s2,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K19_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K19_s4,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K19_s5,68,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K19_s6,58,1,1,1.0,1.048,0.03
0,KRD-MOA-OC43-220310-3720-22-1_K20_s1,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K20_s2,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K20_s3,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K20_s4,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K20_s5,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K20_s6,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K21_s1,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K21_s2,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K21_s3,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K21_s4,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K21_s5,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K21_s6,65,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K22_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K22_s2,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K22_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K22_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K22_s5,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K22_s6,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L01_s1,13,4,4,1.0,1.223,0.023
0,KRD-MOA-OC43-220310-3720-22-1_L01_s2,3,3,3,1.0,0.815,0.018
0,KRD-MOA-OC43-220310-3720-22-1_L01_s3,17,5,11,2.2,1.541,0.024
0,KRD-MOA-OC43-220310-3720-22-1_L01_s4,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L01_s5,8,3,3,1.0,1.048,0.021
0,KRD-MOA-OC43-220310-3720-22-1_L01_s6,13,2,2,1.0,0.786,0.017
0,KRD-MOA-OC43-220310-3720-22-1_L02_s1,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L02_s2,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L02_s3,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L02_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L02_s5,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L02_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L03_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L03_s2,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L03_s3,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L03_s4,25,1,1,1.0,0.175,0.017
0,KRD-MOA-OC43-220310-3720-22-1_L03_s5,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L03_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L04_s1,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L04_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L04_s3,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L04_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L04_s5,58,1,2,2.0,1.223,0.097
0,KRD-MOA-OC43-220310-3720-22-1_L04_s6,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L05_s1,13,1,1,1.0,2.62,0.029
0,KRD-MOA-OC43-220310-3720-22-1_L05_s2,30,1,1,1.0,0.699,0.011
0,KRD-MOA-OC43-220310-3720-22-1_L05_s3,50,2,2,1.0,0.349,0.035
0,KRD-MOA-OC43-220310-3720-22-1_L05_s4,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L05_s5,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L05_s6,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L06_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L06_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L06_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L06_s4,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L06_s5,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L06_s6,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L07_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L07_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L07_s3,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L07_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L07_s5,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L07_s6,25,1,1,1.0,0.175,0.034
0,KRD-MOA-OC43-220310-3720-22-1_L08_s1,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L08_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L08_s3,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L08_s4,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L08_s5,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L08_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L09_s1,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L09_s2,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L09_s3,65,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L09_s4,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L09_s5,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L09_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L10_s1,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L10_s2,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L10_s3,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L10_s4,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L10_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L10_s6,31,1,2,2.0,1.485,0.038
0,KRD-MOA-OC43-220310-3720-22-1_L11_s1,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L11_s2,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L11_s3,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L11_s4,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L11_s5,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L11_s6,59,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L12_s1,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L12_s2,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L12_s3,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L12_s4,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L12_s5,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L12_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L13_s1,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L13_s2,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L13_s3,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L13_s4,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L13_s5,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L13_s6,59,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L14_s1,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L14_s2,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L14_s3,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L14_s4,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L14_s5,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L14_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L15_s1,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L15_s2,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L15_s3,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L15_s4,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L15_s5,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L15_s6,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L16_s1,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L16_s2,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L16_s3,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L16_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L16_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L16_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L17_s1,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L17_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L17_s3,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L17_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L17_s5,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L17_s6,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L18_s1,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L18_s2,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L18_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L18_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L18_s5,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L18_s6,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L19_s1,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L19_s2,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L19_s3,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L19_s4,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L19_s5,59,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L19_s6,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L20_s1,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L20_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L20_s3,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L20_s4,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L20_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L20_s6,53,1,1,1.0,0.175,0.046
0,KRD-MOA-OC43-220310-3720-22-1_L21_s1,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L21_s2,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L21_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L21_s4,63,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L21_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L21_s6,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L22_s1,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L22_s2,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L22_s3,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L22_s4,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L22_s5,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_L22_s6,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M01_s1,10,2,5,2.5,0.664,0.012
0,KRD-MOA-OC43-220310-3720-22-1_M01_s2,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M01_s3,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M01_s4,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M01_s5,5,2,5,2.5,1.712,0.023
0,KRD-MOA-OC43-220310-3720-22-1_M01_s6,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M02_s1,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M02_s2,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M02_s3,2,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M02_s4,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M02_s5,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M02_s6,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M03_s1,2,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M03_s2,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M03_s3,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M03_s4,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M03_s5,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M03_s6,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M04_s1,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M04_s2,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M04_s3,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M04_s4,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M04_s5,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M04_s6,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M05_s1,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M05_s2,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M05_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M05_s4,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M05_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M05_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M06_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M06_s2,9,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M06_s3,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M06_s4,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M06_s5,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M06_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M07_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M07_s2,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M07_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M07_s4,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M07_s5,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M07_s6,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M08_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M08_s2,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M08_s3,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M08_s4,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M08_s5,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M08_s6,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M09_s1,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M09_s2,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M09_s3,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M09_s4,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M09_s5,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M09_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M10_s1,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M10_s2,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M10_s3,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M10_s4,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M10_s5,25,1,1,1.0,0.524,0.029
0,KRD-MOA-OC43-220310-3720-22-1_M10_s6,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M11_s1,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M11_s2,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M11_s3,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M11_s4,27,1,1,1.0,1.048,0.032
0,KRD-MOA-OC43-220310-3720-22-1_M11_s5,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M11_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M12_s1,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M12_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M12_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M12_s4,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M12_s5,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M12_s6,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M13_s1,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M13_s2,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M13_s3,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M13_s4,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M13_s5,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M13_s6,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M14_s1,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M14_s2,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M14_s3,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M14_s4,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M14_s5,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M14_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M15_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M15_s2,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M15_s3,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M15_s4,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M15_s5,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M15_s6,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M16_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M16_s2,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M16_s3,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M16_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M16_s5,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M16_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M17_s1,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M17_s2,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M17_s3,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M17_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M17_s5,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M17_s6,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M18_s1,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M18_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M18_s3,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M18_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M18_s5,41,1,2,2.0,1.223,0.025
0,KRD-MOA-OC43-220310-3720-22-1_M18_s6,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M19_s1,65,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M19_s2,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M19_s3,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M19_s4,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M19_s5,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M19_s6,36,1,2,2.0,0.262,0.022
0,KRD-MOA-OC43-220310-3720-22-1_M20_s1,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M20_s2,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M20_s3,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M20_s4,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M20_s5,63,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M20_s6,70,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M21_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M21_s2,41,1,1,1.0,0.699,0.033
0,KRD-MOA-OC43-220310-3720-22-1_M21_s3,48,1,1,1.0,0.175,0.028
0,KRD-MOA-OC43-220310-3720-22-1_M21_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M21_s5,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M21_s6,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M22_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M22_s2,55,1,1,1.0,0.524,0.029
0,KRD-MOA-OC43-220310-3720-22-1_M22_s3,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M22_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M22_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_M22_s6,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N01_s1,12,2,2,1.0,0.524,0.02
0,KRD-MOA-OC43-220310-3720-22-1_N01_s2,12,2,2,1.0,1.398,0.024
0,KRD-MOA-OC43-220310-3720-22-1_N01_s3,12,1,1,1.0,1.223,0.015
0,KRD-MOA-OC43-220310-3720-22-1_N01_s4,9,2,3,1.5,1.281,0.022
0,KRD-MOA-OC43-220310-3720-22-1_N01_s5,17,1,1,1.0,0.175,0.02
0,KRD-MOA-OC43-220310-3720-22-1_N01_s6,5,1,1,1.0,0.349,0.027
0,KRD-MOA-OC43-220310-3720-22-1_N02_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N02_s2,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N02_s3,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N02_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N02_s5,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N02_s6,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s2,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s3,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s4,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s5,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s6,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s1,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s2,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s3,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s4,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s5,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s6,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s1,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s2,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s3,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s4,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s5,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s6,22,0,0,,,
